RecordID,fixedAcidity,pH,alcohol,WineType,Brand,quality,sat,price,margin
3792,7.9,3.27,9.7,W,Blossom Hill,8.4,6.3,3.4,0.4
3793,7.1,2.92,9.4,W,Sutter Home,7.95,5.4,3.42,0.32
3794,6.4,3.35,9.4,W,Sutter Home,7.25,4.7,3.38,0.19
3795,6.8,3.11,9.5,W,Gallo,7.2,5.6,3.8,0.66
3796,7,3.1,11.7,W,Beringer,7.8,5,3.35,0.6
3797,7.3,3.09,11.7,W,Yellow Tail,7.85,5.5,3.26,0.41
3798,7.1,3.16,9.7,W,Jacobs Creek,6.994,8.8,6.03,0.5
3799,6.6,3.24,9.5,W,Beringer,6.994,8.2,5.14,0.39
3800,6.4,3.25,9.1,W,Gallo,8.84,7.4,4.82,0.63
3801,6,3.23,10.3,W,Sutter Home,7.5,4.9,3.57,0.42
3802,7.1,3.16,9.7,W,Yellow Tail,6.06,6.2,3.47,0.55
3803,7.8,3.21,9.9,W,Beringer,8.4,5,3.63,0.45
3804,7.6,3.22,9.9,W,Yellow Tail,11.85,9.5,5.32,0.56
3805,7.7,3.26,10.2,W,Yellow Tail,6.23,4.2,3.55,0.47
3806,8.9,3,12.1,W,Gallo,8.1,7.3,4.2,0.55
3807,6.6,3.15,11.3,W,Gallo,8,5.7,4.05,0.49
3808,7.1,3.19,11.4,W,Gallo,4.738,7.2,5.03,0.55
3809,7,3.17,12.2,W,Yellow Tail,6,4.8,3.67,0.48
3810,7.4,3.18,9.9,W,Jacobs Creek,10.9,8.1,5.21,0.56
3811,6.9,3.63,10.3,W,Gallo,7.8,6,3.35,0.45
3812,7,3.17,12.2,W,Yellow Tail,6.54,8.4,5.84,0.33
3813,7.4,3.52,10.4,W,Beringer,8.95,8.6,5.12,0.55
3814,7.1,3.19,11.4,W,Jacobs Creek,6.7,5.2,4.06,0.56
3815,8.5,3.13,9.9,W,Blossom Hill,5.15,6.4,4.4,0.61
3816,7.8,3.32,10,W,Yellow Tail,3.957,6.6,4.67,0.45
3817,8.1,3.21,11.5,W,Sutter Home,5.925,8.3,5.59,0.57
3818,7.7,3.44,10.5,W,Yellow Tail,11.1,7.7,5.87,0.8
3819,6.5,3.28,12.5,W,Yellow Tail,3.804,5.7,4.18,0.41
3820,7,2.98,10.5,W,Jacobs Creek,19.04,9.8,6.99,0.75
3821,8.5,3.13,9.9,W,Yellow Tail,6.9,6.7,4.13,0.61
3822,8,3.06,11.4,W,Jacobs Creek,6.6,6.7,4.4,0.4
3823,6.9,3.42,9.8,W,Beringer,19.03,9.3,6.82,0.1
3824,8,3.06,11.4,W,Yellow Tail,18.93,8.3,6.29,0.56
3825,7.6,3.03,9.2,W,Blossom Hill,6.81,6.7,4.96,0.48
3826,7.7,3.08,8.9,W,Yellow Tail,7.8,3.6,3.74,0.3
3827,7.7,3.07,8.9,W,Jacobs Creek,11.45,7.2,4.34,0.54
3828,7.1,2.92,9.5,W,Blossom Hill,9.985,5.3,3.7,0.33
3829,6.9,3.21,11.5,W,Yellow Tail,6.6,4.6,4.62,0.45
3830,7.1,2.92,9.5,W,Yellow Tail,11.18,6.4,4.19,0.61
3831,6.9,3.21,11.5,W,Gallo,15.588,7.8,5.18,0.64
3832,8.4,2.96,9.5,W,Jacobs Creek,13.96,8.2,5.02,0.64
3833,6.5,3.35,9.7,W,Gallo,18.8,9.6,7.34,0.45
3834,7.2,3.17,9.7,W,Beringer,12.99,8.6,6.17,0.54
3835,6.9,3.32,9.5,W,Jacobs Creek,4.44,7.2,4.77,0.78
3836,7.1,3.16,9.4,W,Yellow Tail,6.3,8.5,5.46,0.57
3837,6.4,3.13,9,W,Jacobs Creek,4.104,9.4,5.48,0.46
3838,6.1,3.6,10.6,W,Beringer,11.66,7.4,5.23,0.56
3839,6.9,3.32,9.5,W,Gallo,2.97,6.2,5.03,0.4
3840,7.2,3.16,9.1,W,Blossom Hill,8.08,6.3,3.66,0.47
3841,7.1,3.16,9.4,W,Yellow Tail,9.55,6.4,3.42,0.24
3842,6.1,3.05,8.8,W,Jacobs Creek,6.15,5.9,3.63,0.54
3843,6.7,3.54,10.4,W,Beringer,4.86,10,5.03,0.47
3844,7,3.13,8.9,W,Yellow Tail,5.504,7.1,4.6,0.75
3845,7.5,3.16,10.6,W,Gallo,8.236,7.4,5.78,0.76
3846,6.4,3.13,9,W,Blossom Hill,5.13,8.9,6.37,0.56
3847,6.1,3.6,10.6,W,Beringer,13.6,9.3,7.25,0.7
3848,7.4,3.28,10.6,W,Gallo,6.735,7,3.87,0.59
3849,6.3,3.23,9,W,Gallo,5.424,8,5.8,0.57
3850,9.2,3.08,8.8,W,Yellow Tail,4.44,9.6,5.87,0.35
3851,7.4,3.54,10.5,W,Jacobs Creek,4.96,8.3,5.48,0.57
3852,7.2,3.16,9.5,W,Yellow Tail,7.56,7.6,4.87,0.44
3853,6.3,3.23,9,W,Sutter Home,7.434,8.8,5.93,0.49
3854,6.2,3.14,10.4,W,Jacobs Creek,6.746,7.8,5.07,0.48
3855,7.3,3.38,10,W,Beringer,8.644,7.9,4.88,0.74
3856,7.1,2.97,10.4,W,Yellow Tail,3.46,5.7,4.71,0.52
3857,7.2,3.11,9,W,Yellow Tail,3.274,7.1,4.82,0.47
3858,7.6,3.24,9.3,W,Yellow Tail,2.88,5.8,4.77,0.47
3859,7.2,3.11,9,W,Gallo,8.8,8.2,5.62,0.56
3860,7.6,3.24,9.3,W,Jacobs Creek,6.398,6.8,4.26,0.53
3861,6.5,3.18,9,W,Gallo,6.53,6.3,4.35,0.73
3862,8.5,3.06,11.5,W,Yellow Tail,5.028,7.3,5.5,0.65
3863,6.9,3.11,9,W,Blossom Hill,12.95,7.2,5.07,0.52
3864,6.6,3.52,10.4,W,Jacobs Creek,7.38,7.2,7.21,0.73
3865,6.9,3.11,9,W,Gallo,5.904,7.3,7.07,0.6
3866,9.4,3.08,10.6,W,Beringer,7.706,9,6.99,0.6
3867,6.6,3.52,10.4,W,Beringer,8.384,8.7,6.93,0.7
3868,6.3,3.47,8.5,W,Beringer,7.83,7.9,6.99,0.56
3869,8.5,3.07,9.3,W,Jacobs Creek,16.624,7.2,6.56,0.48
3870,7.3,3.53,10.5,W,Yellow Tail,13.592,8.4,7.54,0.64
3871,6.7,3.39,9.9,W,Beringer,17,9.9,7.51,0.45
3872,6.2,3.4,10.4,W,Beringer,17.23,10,8.05,0.1
3873,6.1,3.35,10.1,W,Beringer,17.688,10,6.95,0.73
3874,7.3,3.53,10.5,W,Gallo,17.238,9.5,6.58,0.56
3875,7.5,3.04,9.2,W,Beringer,12.6,7.7,5.35,0.42
3876,6.7,3.17,9.4,W,Beringer,13.54,6.6,4.94,0.38
3877,7.4,3.53,10.6,W,Jacobs Creek,16.56,9.1,6.21,0.56
3878,6.7,3.17,9.4,W,Yellow Tail,9.9,5.9,4.47,0.56
3879,7.1,3.08,8.7,W,Yellow Tail,11.925,4.8,4.03,0.48
3880,6.4,3.61,10.2,W,Beringer,10.178,7.1,5.49,0.43
3881,6.3,3.61,10.3,W,Yellow Tail,18.2,9.5,8.29,0.45
3882,7.4,3.06,9.5,W,Yellow Tail,13.332,8.8,6.18,0.8
3883,7.4,3.06,9.5,W,Gallo,11.648,9.3,7.99,0.1
3884,7.4,3.06,9.5,W,Blossom Hill,12.024,9.6,7.05,0.1
3885,7.4,3.06,9.5,W,Beringer,7.689,9.7,7.48,0.1
3886,6.6,3.17,9.4,W,Gallo,7.699,9.8,6.32,0.1
3887,6.7,3.17,9.4,W,Sutter Home,7.699,10,7.32,0.1
3888,7.4,3.06,9.5,W,Gallo,11.218,9.6,7.11,0.1
3889,7.3,3.16,12.6,W,Beringer,7.699,9.4,6.6,0.1
3890,7.4,3.52,10.5,W,Gallo,16.53,8.1,6.1,0.63
3891,8.6,3.1,10.8,W,Beringer,13.226,8.6,6.8,0.48
3892,6.5,3.18,9.9,W,Gallo,13.584,8.8,7.29,0.73
3893,7.3,3.16,12.6,W,Gallo,17.23,9,8.25,0.71
3894,7,3.38,12.2,W,Jacobs Creek,16.32,8.7,5.7,0.66
3895,7.5,3.23,10,W,Gallo,14.32,7.7,5.26,0.72
3896,6.9,3.29,10.6,W,Blossom Hill,16.249,8.4,6.42,0.63
3897,6.5,3.24,9.5,W,Yellow Tail,17.142,8.5,6.65,0.56
3898,6.3,3.34,12.8,W,Blossom Hill,7.731,7.5,4.58,0.37
3899,7,3.38,12.2,W,Gallo,8.412,8.7,6.17,0.65
3900,7.3,3.34,12.6,W,Beringer,6.198,8.9,4.6,0.35
3901,6.6,3.45,9.4,W,Yellow Tail,5.016,4.8,4.1,0.18
3902,6,3.21,9,W,Beringer,5.79,7.5,4.98,0.23
3903,6.9,3.23,9.1,W,Jacobs Creek,7.1,6.3,4.68,0.34
3904,7.5,3.06,9.4,W,Gallo,15.192,8.4,6.2,0.6
3905,7,3.33,12.2,W,Sutter Home,5.918,7.6,4.9,0.24
3906,5.6,3.21,10,W,Yellow Tail,13.29,9,3.93,0.45
3907,6.8,2.93,9.2,W,Gallo,5.962,6.9,6.8,0.24
3908,9.4,3.11,9.3,W,Yellow Tail,18.74,8.6,6.54,0.45
3909,8.1,3.14,9.8,W,Gallo,15,8.6,7.21,0.66
3910,6.8,2.93,9.2,W,Blossom Hill,10.6,7.9,5.96,0.11
3911,7,3.34,12,W,Gallo,12.03,6.3,7.01,0.45
3912,9.4,3.11,9.3,W,Sutter Home,11.07,7.1,5.53,0.51
3913,6.8,3.33,12.6,W,Yellow Tail,5.962,6.2,6.78,0.14
3914,7,3.31,12.2,W,Jacobs Creek,12.2,8.7,5.17,0.52
3915,7.7,3.4,11,W,Gallo,18.81,9.1,7.04,0.56
3916,7.4,3.25,12,W,Jacobs Creek,14.22,6.1,5.58,0.26
3917,7.5,3.16,8.8,W,Beringer,19.13,9,7.61,0.56
3918,7.5,3.17,8.9,W,Jacobs Creek,5.962,7.1,7.14,0.5
3919,6.6,3.59,12.7,W,Yellow Tail,19.84,9.6,8.63,0.56
3920,8,3.1,11.8,W,Gallo,6.12,2.5,5.28,0.27
3921,4.6,3.79,10.2,W,Gallo,10.22,8.2,7.21,0.57
3922,6.1,3.24,9.9,W,Sutter Home,9.89,5.2,4.56,0.25
3923,7.6,3.35,11.1,W,Jacobs Creek,8.4,1,4.16,0.52
3924,6.9,3.22,9.4,W,Sutter Home,13.712,9,5.7,0.49
3925,7,3.13,9.7,W,Beringer,17.45,9.2,7.33,0.71
3926,6.9,3.11,9.7,W,Beringer,18.3,9.1,7.85,0.45
3927,7,3.13,9.7,W,Yellow Tail,11.412,8.9,4.15,0.49
3928,6.9,3.11,9.7,W,Blossom Hill,11.29,7.6,4.77,0.45
3929,7.6,3.19,9.8,W,Yellow Tail,7.8,3.7,4.46,0.4
3930,7.5,3.25,9.3,W,Jacobs Creek,15.36,8.2,5.63,0.65
3931,7.5,2.95,10.5,W,Yellow Tail,8.025,6.5,4.63,0.44
3932,6.3,3.47,9.3,W,Gallo,6.68,8,6.16,0.45
3933,6.8,3.45,12.6,W,Blossom Hill,16.425,8.1,5.64,0.55
3934,7.5,3.44,8.9,W,Sutter Home,12.315,8.5,6.05,0.69
3935,8.3,3.18,10.3,W,Yellow Tail,7.09,8.8,6.53,0.56
3936,6.8,3.29,10.6,W,Yellow Tail,16.5,8.2,6.59,0.69
3937,6.5,3.15,9,W,Jacobs Creek,6.76,8.4,5.91,0.63
3938,7.2,3.48,9.7,W,Jacobs Creek,12.96,9.2,5.28,0.45
3939,7,3.22,9.5,W,Blossom Hill,8.05,8,5.09,0.68
3940,7.7,3.49,10.3,W,Gallo,17.6,9.7,7.53,0.56
3941,7.2,3.48,9.7,W,Jacobs Creek,6.489,9.2,7.11,0.56
3942,7.7,3.21,12.3,W,Gallo,6.744,8.7,6.24,0.24
3943,6.7,3.4,10.5,W,Blossom Hill,11.985,9.3,5.4,0.7
3944,7,3.22,9.5,W,Yellow Tail,12.9,9.1,5.46,0.56
3945,8.1,3.11,10,W,Yellow Tail,7.21,6.2,3.79,0.7
3946,7.7,3.08,8.8,W,Blossom Hill,5.697,8.8,6.07,0.79
3947,7.5,3,10.9,W,Yellow Tail,4.46,8.5,7.19,0.69
3948,8.3,2.95,12.2,W,Jacobs Creek,13.5,6.7,4.28,0.62
3949,7.9,3.06,9.5,W,Blossom Hill,4.5,6.7,4.71,0.4
3950,7.9,3.47,10,W,Gallo,9.84,5.9,4.48,0.52
3951,7.9,3.11,9.6,W,Jacobs Creek,5.962,8.2,5.5,0.49
3952,6.1,3.13,8.7,W,Gallo,13.353,7.8,5.17,0.69
3953,7,3.39,10.7,W,Gallo,9.69,5.7,4.74,0.36
3954,6.5,3.43,11.1,W,Gallo,6.5,7.6,3.7,0.55
3955,7.6,3.25,12.5,W,Gallo,10.87,7.5,5.29,0.58
3956,7.1,3.3,10.4,W,Sutter Home,9.81,5.2,4.89,0.56
3957,8.9,3.2,11.5,W,Yellow Tail,9.216,5.6,4.35,0.56
3958,7.4,3.05,9.4,W,Sutter Home,11.214,6.9,6.48,0.58
3959,6,3.03,9.3,W,Blossom Hill,5.71,6.2,4.28,0.38
3960,8.1,3.17,10.1,W,Beringer,10.955,6.2,4.38,0.56
3961,8.2,3.28,9.7,W,Gallo,10.31,5.7,4.22,0.46
3962,6.5,3.49,10.5,W,Gallo,8.05,7.5,5.02,0.63
3963,6.7,3.42,9.7,W,Jacobs Creek,14.55,8,6.36,0.77
3964,6.6,3.59,9.2,W,Beringer,7.799,7.7,5.41,0.35
3965,7.6,3.19,9.8,W,Jacobs Creek,14.36,7.7,5.72,0.56
3966,7.4,3.12,9,W,Yellow Tail,9.414,3.4,4.38,0.3
3967,7.2,3.15,9.1,W,Sutter Home,15.747,8.8,5.44,0.77
3968,7.4,3.25,10.4,W,Beringer,16.88,9.1,6.62,0.7
3969,6.1,3.68,10.7,W,Gallo,10.56,3.6,4.37,0.31
3970,6.3,3.59,10.5,W,Gallo,11.5,9.4,7.01,0.55
3971,6.2,3.21,9.2,W,Jacobs Creek,9.62,4.9,3.18,0.29
3972,6,3.28,11.5,W,Yellow Tail,7.68,7,4.67,0.43
3973,7.6,3.05,10.4,W,Sutter Home,11.91,6,4.72,0.62
3974,7.2,3.3,12,W,Blossom Hill,13,9.1,4.64,0.57
3975,7,3.38,12.2,W,Gallo,9.09,6.2,4.05,0.48
3976,7.2,3.3,12,W,Beringer,11.718,7.3,4.97,0.64
3977,7,3.29,9.8,W,Beringer,12.58,7.6,4.31,0.39
3978,9.4,3.1,9.3,W,Sutter Home,7.799,7.3,5.15,0.37
3979,6.4,3.49,9.6,W,Beringer,16.404,9.6,8.68,0.56
3980,6.4,3.49,9.5,W,Yellow Tail,10.1,6.9,4.27,0.66
3981,7,3.5,10.2,W,Jacobs Creek,8.58,7.5,5.31,0.4
3982,6.9,3.24,10.4,W,Gallo,10.95,7.9,4.68,0.53
3983,6.7,3.28,11,W,Gallo,5.472,7.6,5.31,0.4
3984,6.9,3.24,10.4,W,Gallo,10.5,8.1,5.11,0.47
3985,7.6,3.05,8.7,W,Yellow Tail,10.86,8.7,5.31,0.65
3986,6.9,3.29,9.9,W,Gallo,18.93,9.9,9.16,0.45
3987,6.9,3.29,9.9,W,Blossom Hill,7.56,8.7,6.59,0.56
3988,7.6,3.06,11.3,W,Jacobs Creek,7.23,8.2,5.96,0.5
3989,6.8,3.38,12,W,Gallo,11.48,8.1,5.74,0.56
3990,7,3.43,10.7,W,Jacobs Creek,10.1,4.8,4.37,0.4
3991,6.5,3.13,10.1,W,Beringer,7.244,6.9,5.01,0.5
3992,6.4,3.25,9.6,W,Yellow Tail,13.13,7.7,5.44,0.68
3993,6.4,3.25,9.6,W,Beringer,14.3,7.8,5.87,0.8
3994,6.3,3.29,8.7,W,Beringer,15.036,9,5.51,0.63
3995,7,3.54,10.3,W,Jacobs Creek,11.8,6,4.96,0.67
3996,8.4,2.98,9.1,W,Jacobs Creek,10.39,5.4,4.77,0.72
3997,6.5,3.17,11.8,W,Beringer,9.42,5.1,4.18,0.51
3998,8,3.15,11.9,W,Jacobs Creek,8.958,5.3,3.95,0.46
3999,6.1,3.66,10.3,W,Sutter Home,8.2,8.4,5.24,0.65
4000,9.2,3.09,10,W,Blossom Hill,9.95,7.6,4.44,0.46
4001,9.2,3.1,10.2,W,Beringer,11.12,5.5,4.69,0.51
4002,8,3.12,10,W,Blossom Hill,4.973,5.6,4.91,0.25
4003,8.8,2.96,12.7,W,Yellow Tail,9.766,7.7,6.85,0.72
4004,9.8,3.04,9.6,W,Sutter Home,6.14,5.2,4.43,0.24
4005,6.6,3.16,9.5,W,Blossom Hill,8.49,6.9,5.99,0.27
4006,7.9,3.17,12.7,W,Sutter Home,6.14,6,5.04,0.26
4007,7.6,3.34,11,W,Beringer,6.14,5.6,5.22,0.18
4008,7.5,3.1,9.1,W,Yellow Tail,6.594,6.9,5.37,0.3
4009,7.1,3.35,10.2,W,Gallo,10.44,6.3,4.2,0.63
4010,7,3.38,10.1,W,Sutter Home,9.21,4.9,4.18,0.48
4011,8,3.05,9.2,W,Beringer,9.556,8.6,7.22,0.6
4012,6.3,3.47,9.4,W,Beringer,8.67,4.3,3.73,0.36
4013,7.1,3.35,10.2,W,Jacobs Creek,11.2,5.5,4.43,0.42
4014,6.2,3.53,9.2,W,Jacobs Creek,10.3,4.4,2.9,0.5
4015,8.2,2.98,10,W,Jacobs Creek,12.73,7.4,5.05,0.6
4016,7,3.38,10.1,W,Jacobs Creek,10.965,6,4.8,0.8
4017,7.3,3.15,9,W,Beringer,9.456,5.3,4.15,0.4
4018,6.3,3.16,9.5,W,Yellow Tail,16.85,9.6,7.87,0.45
4019,6.1,3.39,9.1,W,Yellow Tail,11.8,8.7,5.48,0.56
4020,8.1,3.05,13.3,W,Blossom Hill,12.925,7.8,6.37,0.76
4021,6.8,3.26,9.5,W,Sutter Home,10.26,3.9,3.98,0.44
4022,6.2,3.56,9.2,W,Beringer,13.306,6.2,4.86,0.7
4023,7.2,3.36,10.1,W,Beringer,10.938,7.6,4.83,0.65
4024,6.2,3.56,9.2,W,Sutter Home,10.74,6.7,4.07,0.45
4025,7.2,3.36,10.1,W,Yellow Tail,13.925,7.3,5.7,0.6
4026,7.3,3.27,11.2,W,Beringer,15.248,7.1,5.74,0.68
4027,8.1,3.14,9.8,W,Gallo,9.8,6.1,4.72,0.5
4028,7.3,3.27,11.2,W,Gallo,13.42,8.8,6,0.65
4029,8.1,3.14,9.8,W,Gallo,9.1,5.1,4.18,0.41
4030,6.4,3.22,9.4,W,Jacobs Creek,15.688,8.8,6.38,0.45
4031,6.3,3.23,9,W,Beringer,7.55,8.1,6.66,0.59
4032,6.4,3.21,9.4,W,Yellow Tail,11.2,6.1,4.45,0.39
4033,7.4,3.11,8.9,W,Jacobs Creek,13.24,7.3,5.31,0.72
4034,8.3,3.02,9.1,W,Beringer,10.52,4.8,4.25,0.36
4035,6.4,3.17,9.8,W,Jacobs Creek,10.5,4.4,4.05,0.49
4036,6.9,3.17,9.4,W,Beringer,9.9,3.2,3.73,0.33
4037,8,3.13,10,W,Beringer,9.9,6.8,4.34,0.56
4038,6.9,3.17,9.4,W,Blossom Hill,11.25,6.6,5.04,0.57
4039,7.3,3.48,9.9,W,Gallo,10.45,5.6,4.5,0.48
4040,6.8,3.14,10,W,Yellow Tail,6.197,7.8,5.61,0.52
4041,7.2,3.17,11.5,W,Jacobs Creek,10.43,8.5,3.96,0.39
4042,7.6,3,9.2,W,Jacobs Creek,8.84,6.9,3.66,0.35
4043,6.6,3.15,10,W,Yellow Tail,11.6,6.6,4.51,0.66
4044,7.6,3,9.2,W,Yellow Tail,8.62,5.8,3.97,0.47
4045,6.6,3.15,10,W,Blossom Hill,8.74,6.2,3.5,0.41
4046,6.6,3.15,10,W,Sutter Home,8.54,6.1,3.58,0.42
4047,6.5,3.43,9.8,W,Blossom Hill,5.401,7.2,4.71,0.79
4048,6.6,3.36,10.5,W,Beringer,6.995,7.6,5.54,0.55
4049,6.7,3.45,10.6,W,Sutter Home,8.4,6.3,3.4,0.4
4050,6.6,3.28,9.4,W,Beringer,7.95,5.4,3.42,0.32
4051,6.6,3.28,9.4,W,Yellow Tail,7.25,4.7,3.38,0.19
4052,7.3,3.38,11,W,Jacobs Creek,7.2,5.6,3.8,0.66
4053,6.3,3.53,10.8,W,Gallo,7.8,5,3.35,0.6
4054,7.1,3.3,9,W,Yellow Tail,7.85,5.5,3.26,0.41
4055,7.8,3.07,9.6,W,Yellow Tail,6.994,8.8,6.03,0.5
4056,8.1,3.19,10.6,W,Gallo,6.994,8.2,5.14,0.39
4057,8.1,3.19,10.6,W,Yellow Tail,8.84,7.4,4.82,0.63
4058,7.8,3.07,9.6,W,Blossom Hill,7.5,4.9,3.57,0.42
4059,6.6,3.08,9.2,W,Beringer,6.06,6.2,3.47,0.55
4060,6.6,3.08,9.2,W,Gallo,8.4,5,3.63,0.45
4061,8.2,2.89,9.5,W,Yellow Tail,11.85,9.5,5.32,0.56
4062,8.3,2.89,9.5,W,Beringer,6.23,4.2,3.55,0.47
4063,7,3.47,10.3,W,Jacobs Creek,8.1,7.3,4.2,0.55
4064,6,3.08,8.8,W,Beringer,8,5.7,4.05,0.49
4065,7.5,2.98,8.7,W,Jacobs Creek,4.738,7.2,5.03,0.55
4066,7.5,2.98,8.7,W,Beringer,6,4.8,3.67,0.48
4067,7,3.2,10.2,W,Sutter Home,10.9,8.1,5.21,0.56
4068,5.2,3.25,10.1,W,Yellow Tail,7.8,6,3.35,0.45
4069,6.8,3.21,9.5,W,Gallo,6.54,8.4,5.84,0.33
4070,7.6,3.1,9.5,W,Jacobs Creek,8.95,8.6,5.12,0.55
4071,5.6,3.54,11.6,W,Jacobs Creek,6.7,5.2,4.06,0.56
4072,8.8,3.13,10.7,W,Jacobs Creek,5.15,6.4,4.4,0.61
4073,6,3.11,10.1,W,Yellow Tail,3.957,6.6,4.67,0.45
4074,6.1,3.32,11.1,W,Sutter Home,5.925,8.3,5.59,0.57
4075,7.4,3.22,9.8,W,Gallo,11.1,7.7,5.87,0.8
4076,6.8,3.08,9,W,Yellow Tail,3.804,5.7,4.18,0.41
4077,6.1,3.32,11.1,W,Gallo,19.04,9.8,6.99,0.75
4078,6.3,3.19,9.5,W,Jacobs Creek,6.9,6.7,4.13,0.61
4079,6.6,3.37,9.4,W,Jacobs Creek,6.6,6.7,4.4,0.4
4080,6.8,3.24,10.2,W,Yellow Tail,19.03,9.3,6.82,0.1
4081,6.4,3.1,9.8,W,Beringer,18.93,8.3,6.29,0.56
4082,6.2,3.19,9.5,W,Jacobs Creek,6.81,6.7,4.96,0.48
4083,6.3,3.19,9.5,W,Yellow Tail,7.8,3.6,3.74,0.3
4084,6.4,3.17,9,W,Beringer,11.45,7.2,4.34,0.54
4085,8,3.1,10.1,W,Yellow Tail,9.985,5.3,3.7,0.33
4086,6.7,3.02,8.8,W,Gallo,6.6,4.6,4.62,0.45
4087,7.9,2.97,11.9,W,Gallo,11.18,6.4,4.19,0.61
4088,7.9,2.97,11.9,W,Beringer,15.588,7.8,5.18,0.64
4089,6.1,3.19,9.3,W,Yellow Tail,13.96,8.2,5.02,0.64
4090,7.7,3.33,10,W,Sutter Home,18.8,9.6,7.34,0.45
4091,6,3.21,9.5,W,Sutter Home,12.99,8.6,6.17,0.54
4092,6.1,3.19,9.3,W,Jacobs Creek,4.136,8,5.71,0.8
4093,7.6,3.16,9.7,W,Gallo,12.85,7.7,4.48,0.36
4094,7.6,3.16,9.7,W,Yellow Tail,5.13,7.3,5.13,0.52
4095,6.3,3.19,10.2,W,Yellow Tail,16.15,6.3,5.72,0.51
4096,8.6,3.11,10.8,W,Sutter Home,6.8,8.4,5.26,0.73
4097,6.8,3.27,8.8,W,Blossom Hill,8.723,8.9,6.69,0.53
4098,6.8,3.27,8.8,W,Yellow Tail,8.594,8.2,5.77,0.57
4099,6.9,3.32,11.4,W,Jacobs Creek,15.276,7.9,5.62,0.6
4100,6.8,3.27,8.8,W,Beringer,14.51,8.4,5.3,0.5
4101,6.4,3.14,9.8,W,Beringer,19.76,9.3,7.74,0.45
4102,8.6,3.17,9.4,W,Beringer,10.8,4.5,4.16,0.34
4103,8.6,3.17,9.4,W,Gallo,12,9.3,4.92,0.59
4104,8.5,3.21,9.4,W,Beringer,12.5,7.3,5.1,0.36
4105,7.4,3.2,9.4,W,Gallo,13.8,8.7,7.12,0.6
4106,6.6,3.22,9.7,W,Beringer,14.08,5.7,4.35,0.36
4107,7.1,3.35,12.3,W,Jacobs Creek,19.38,9,6.86,0.77
4108,6.6,3.33,9.8,W,Beringer,17.5,9.4,6.51,0.61
4109,8,3.12,9,W,Beringer,11.8,7.1,4.15,0.46
4110,6.2,3.26,9.2,W,Jacobs Creek,18,9.2,6.44,0.45
4111,6.2,3.19,9.4,W,Beringer,12.2,7.3,5.05,0.54
4112,5.6,3.28,9.9,W,Beringer,18.485,9.7,9.89,0.15
4113,6.9,3.07,9.8,W,Yellow Tail,20.1,9.9,9.51,0.56
4114,6.9,3.36,12.3,W,Jacobs Creek,5.542,6.5,5.46,0.19
4115,7.1,3.02,11.9,W,Jacobs Creek,5.542,7.5,5.78,0.2
4116,7.1,3.27,10.2,W,Gallo,6.797,6,5.93,0.26
4117,7.3,3.14,9.5,W,Sutter Home,19.3,7.9,6.78,0.79
4118,7.1,3.02,11.9,W,Yellow Tail,13.38,7.3,7.05,0.42
4119,6.3,3.24,9.2,W,Yellow Tail,12.7,8.1,5.13,0.38
4120,7.5,3.18,9.7,W,Gallo,16.16,7.4,5.93,0.53
4121,6.5,3.36,11.5,W,Beringer,18.82,8.5,7.47,0.56
4122,7.3,3.17,10.4,W,Blossom Hill,6.919,7.4,6.65,0.37
4123,8.2,3.22,11.6,W,Beringer,12.17,7.9,5.39,0.69
4124,7.5,3.18,9.7,W,Beringer,10.584,9.5,7.77,0.32
4125,7.3,3.17,10.4,W,Yellow Tail,8.566,8.8,7.62,0.39
4126,6.5,3.36,11.5,W,Blossom Hill,8.568,8.6,6.86,0.29
4127,7.3,3.27,10.2,W,Beringer,18.345,9.4,7.79,0.45
4128,6.4,3.38,9.8,W,Yellow Tail,8.994,7.4,6.82,0.21
4129,6.6,3.24,9,W,Beringer,18.46,9.2,6.01,0.55
4130,5.8,3.38,10.5,W,Yellow Tail,13.472,7.4,5.05,0.25
4131,6.7,3.16,9.4,W,Jacobs Creek,19.629,9.4,7.19,0.45
4132,6.7,3.16,9.4,W,Jacobs Creek,15.884,9.2,6.93,0.56
4133,6.4,3.21,10.8,W,Jacobs Creek,11.25,5.3,4.93,0.5
4134,6.8,3.17,10.7,W,Sutter Home,13.868,8.9,5.89,0.68
4135,9,3.08,10.6,W,Blossom Hill,12.572,7.9,5.27,0.73
4136,6.5,3.15,9.2,W,Gallo,11.208,5.5,3.92,0.51
4137,5.9,3.28,9.5,W,Yellow Tail,10.23,7.5,5.71,0.56
4138,5.9,3.28,9.5,W,Yellow Tail,10.43,5.5,3.69,0.39
4139,6.2,3.41,10,W,Gallo,6.108,6.4,6.04,0.6
4140,9,3.13,10.6,W,Gallo,12.275,7.2,5.85,0.69
4141,9,3.08,10.6,W,Jacobs Creek,10.658,9.3,7.32,0.57
4142,8.9,3.13,10.6,W,Jacobs Creek,8.127,8.2,6.71,0.77
4143,6.5,3.15,9.2,W,Beringer,3.88,5.9,6.19,0.25
4144,6.9,3.24,11,W,Gallo,9.114,8.8,7.1,0.56
4145,7.2,3.25,11.2,W,Beringer,9.24,2.9,4.18,0.31
4146,6.7,3.32,9.6,W,Jacobs Creek,8.6,4.8,4,0.32
4147,6.2,3.21,9.4,W,Jacobs Creek,10.116,8,5.82,0.72
